item_id,source,annotator_id,cs_label,to_label,annotated_at,interval_id,ontology_version,is_reevaluation,triggered_refinement
seaexam_454,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_454,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_454,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_455,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_455,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_455,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_456,SeaExam,Khang,CS-L,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_456,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_456,SeaExam,Nhu,CS-L,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_457,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_457,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_457,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_458,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_458,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_458,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_459,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_459,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_459,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_460,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_460,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_460,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_461,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_461,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_461,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_462,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_462,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_462,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_463,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_463,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_463,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_464,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_464,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_464,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_465,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_465,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_465,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_466,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_466,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_466,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_467,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_467,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_467,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_468,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_468,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.570Z,2,v2,,
seaexam_468,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_469,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_469,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_469,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_470,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_470,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_470,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_471,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_471,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_471,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_472,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_472,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_472,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_473,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_473,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_473,SeaExam,Nhu,CS-L,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_474,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_474,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_474,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_475,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_475,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_475,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_476,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_476,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_476,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_477,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_477,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_477,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_478,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_478,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_478,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_479,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_479,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_479,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_480,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_480,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_480,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_481,SeaExam,Khang,CS-L,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_481,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_481,SeaExam,Nhu,CS-L,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_482,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_482,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_482,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_483,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_483,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_483,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_484,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_484,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_484,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_485,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_485,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_485,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_486,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_486,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_486,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_487,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_487,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_487,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_488,SeaExam,Khang,CS-L,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_488,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_488,SeaExam,Nhu,CS-L,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_489,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_489,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_489,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_490,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_490,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_490,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_491,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_491,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_491,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_492,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_492,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_492,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_493,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_493,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_493,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_494,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_494,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_494,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_495,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_495,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_495,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_496,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_496,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_496,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_497,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_497,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_497,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_498,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_498,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_498,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_499,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_499,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_499,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_500,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_500,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_500,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_501,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_501,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_501,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_502,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_502,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_502,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_503,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_503,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_503,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_504,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_504,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_504,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_505,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_505,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_505,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_506,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_506,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_506,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_507,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_507,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_507,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_508,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_508,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_508,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_509,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_509,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_509,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_510,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_510,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_510,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_511,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_511,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_511,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_512,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_512,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_512,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_513,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_513,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_513,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_514,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_514,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_514,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_515,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_515,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_515,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_516,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_516,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_516,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_517,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_517,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_517,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_518,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_518,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_518,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_519,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_519,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_519,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_520,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_520,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_520,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_521,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_521,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_521,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_522,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_522,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_522,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_523,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_523,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_523,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_524,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_524,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_524,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_525,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_525,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_525,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_526,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_526,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_526,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_527,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_527,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_527,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_528,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_528,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_528,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_529,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_529,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_529,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_530,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_530,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_530,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_531,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_531,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_531,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_532,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_532,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_532,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_533,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_533,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_533,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_534,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_534,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_534,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_535,SeaExam,Khang,CS-L,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_535,SeaExam,Ngoc,CS-L,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_535,SeaExam,Nhu,CS-L,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_536,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_536,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_536,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_537,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_537,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_537,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_538,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_538,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_538,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_539,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_539,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_539,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_540,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_540,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_540,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_541,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_541,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_541,SeaExam,Nhu,CS-E,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_542,SeaExam,Khang,CA,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_542,SeaExam,Ngoc,CA,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_542,SeaExam,Nhu,CA,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_543,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_543,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_543,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_544,SeaExam,Khang,CS-H,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_544,SeaExam,Ngoc,CS-H,NAT,2026-05-19T10:14:35.571Z,2,v2,,
seaexam_544,SeaExam,Nhu,CS-H,NAT,2026-05-16T15:02:58.467Z,2,v2,,
seaexam_545,SeaExam,Khang,CS-E,NAT,2026-05-16T16:02:58.467Z,2,v2,,
seaexam_545,SeaExam,Ngoc,CS-E,NAT,2026-05-19T10:14:35.571Z,2,v2,,
