item_id,source,annotator_id,cs_label,to_label,annotated_at,interval_id,ontology_version,is_reevaluation,triggered_refinement
seaexam_778,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_779,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_779,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_779,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_780,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_780,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_780,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_781,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_781,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_781,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_782,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_782,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_782,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_783,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_783,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_783,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_784,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_784,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_784,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_785,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_785,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_785,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_786,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_786,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_786,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_787,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_787,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_787,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_788,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_788,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_788,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_789,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_789,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_789,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_790,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_790,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_790,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_791,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_791,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_791,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_792,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_792,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_792,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_793,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_793,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_793,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_794,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_794,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_794,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_795,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_795,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_795,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_796,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_796,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_796,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_797,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_797,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_797,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_798,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_798,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_798,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_799,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_799,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_799,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_800,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_800,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_800,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_801,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_801,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_801,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_802,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_802,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_802,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_803,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_803,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_803,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_804,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_804,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_804,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_805,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_805,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_805,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_806,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_806,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_806,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_807,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_807,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_807,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_808,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_808,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_808,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_809,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_809,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_809,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_810,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_810,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_810,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_811,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_811,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_811,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_812,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_812,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_812,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_813,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_813,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_813,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_814,SeaExam,Khang,CS-L,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_814,SeaExam,Ngoc,CS-L,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_814,SeaExam,Nhu,CS-L,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_815,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_815,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_815,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_816,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_816,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_816,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_817,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_817,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_817,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_818,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_818,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_818,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_819,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_819,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_819,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_820,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_820,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_820,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_821,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_821,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_821,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_822,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_822,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_822,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_823,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_823,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_823,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_824,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_824,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_824,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_825,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_825,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_825,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_826,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_826,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_826,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_827,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_827,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_827,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_828,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_828,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_828,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_829,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_829,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_829,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_830,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_830,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_830,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_831,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_831,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_831,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_832,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_832,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_832,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_833,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_833,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_833,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_834,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_834,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_834,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_835,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_835,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_835,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_836,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_836,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_836,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_837,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_837,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_837,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_838,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_838,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_838,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_839,SeaExam,Khang,UNK,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_839,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_839,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_840,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_840,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_840,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_841,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_841,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_841,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_842,SeaExam,Khang,CS-L,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_842,SeaExam,Ngoc,CS-L,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_842,SeaExam,Nhu,CS-L,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_843,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_843,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_843,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_844,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_844,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_844,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_845,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_845,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_845,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_846,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_846,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_846,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_847,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_847,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_847,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_848,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_848,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_848,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_849,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_849,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_849,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_850,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_850,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_850,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_851,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_851,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_851,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_852,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_852,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_852,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_853,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_853,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_853,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_854,SeaExam,Khang,CA,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_854,SeaExam,Ngoc,CA,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_854,SeaExam,Nhu,CA,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_855,SeaExam,Khang,CS-H,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_855,SeaExam,Ngoc,CS-H,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_855,SeaExam,Nhu,CS-H,NAT,2026-05-29T12:29:16.080Z,3,v3,,
seaexam_856,SeaExam,Khang,CS-E,NAT,2026-05-29T14:29:16.080Z,3,v3,,
seaexam_856,SeaExam,Ngoc,CS-E,NAT,2026-05-29T15:56:20.903Z,3,v3,,
seaexam_856,SeaExam,Nhu,CS-E,NAT,2026-05-29T12:29:16.080Z,3,v3,,
econometrics/test/0,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/0,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.052Z,1,v1,,
econometrics/test/0,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/1,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/1,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/1,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/2,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/2,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/2,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/3,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/3,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/3,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/4,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/4,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/4,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/5,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/5,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/5,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/6,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/6,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/6,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/7,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/7,Global-MMLU,Ngoc,UNK,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/7,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/8,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/8,Global-MMLU,Ngoc,UNK,TRA,2026-05-03T07:52:47.053Z,1,v1,,
econometrics/test/8,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/9,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/9,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.054Z,1,v1,,
econometrics/test/9,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/10,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/10,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.054Z,1,v1,,
econometrics/test/10,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/11,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/11,Global-MMLU,Ngoc,UNK,TRA,2026-05-03T07:52:47.054Z,1,v1,,
econometrics/test/11,Global-MMLU,Nhu,CA,TRA,2026-05-05T18:30:23.312Z,1,v1,,
econometrics/test/12,Global-MMLU,Khang,CA,TRA,2026-05-03T16:51:12.912Z,1,v1,,
econometrics/test/12,Global-MMLU,Ngoc,CA,TRA,2026-05-03T07:52:47.054Z,1,v1,,
